alias,true_ent_num,matched_ent_num,matched_name,score,correct,alerted_on_sanctioned
KURCHALOY DIVISION OF THE RUSSIAN MINISTRY OF INTERNAL AFFAIRS,30602,30602,MINISTRY OF INTERNAL AFFAIRS IN KURCHALOYEVSKY DISTRICT,78.84615384615384,True,False
KURCHALOY POLICE DEPARTMENT,30602,30602,KURCHALOYEVSKY POLICE DEPARTMENT,91.52542372881356,True,False
KURCHALOI POLICE,30602,30602,KURCHALOI OMVD,73.33333333333334,True,False
PROMOUTERSKAYA KOMPANIYA ABSOLYUTNY CHEMPIONAT BERKUTA OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU,30606,50220,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU AVIAKOMPANIYA RADA,75.30864197530865,False,True
AKHMAT MMA FIGHT CLUB,30608,30608,AKHMAT MMA,64.51612903225806,True,False
RESPUBLIKANSKII FUTBOLNYI KLUB AKHMAT,30609,32008,PROFESIONALEN BASKETBOLEN KLUB TSSKA 48 AD,53.16455696202531,False,True
RFK AKHMAT,30609,30609,RFK AKHMAT GROZNY,74.07407407407408,True,False
RFK AKHMAT GROZNY,30609,30609,AKHMAT GROZNY,86.66666666666667,True,False
AKHMAT GROZNY,30609,30609,FC AKHMAT GROZNY,89.65517241379311,True,False
AKHMAD KADYROV FUND,30610,30610,AKHMAT KADYROV FOUNDATION,81.81818181818181,True,False
REGIONALNY OBSHCHESTVENNY FOND IMENI GEROYA ROSSII AKHMATA KADYROVA,30610,30610,HERO OF RUSSIA AKHMAT KADYROV REGIONAL PUBLIC FUND,68.42105263157895,True,False
HERO OF RUSSIA AKHMAT KADYROV REGIONAL PUBLIC FUND,30610,30610,REGIONAL PUBLIC FUND NAMED AFTER HERO OF RUSSIA AKHMAT HAJI KADYROV,84.68468468468468,True,False
REGIONAL PUBLIC FUND NAMED AFTER HERO OF RUSSIA AKHMAT HAJI KADYROV,30610,30610,HERO OF RUSSIA AKHMAT KADYROV REGIONAL PUBLIC FUND,84.68468468468468,True,False
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU MEGASTROIINVEST,30613,19640,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU 'GAZPROM INVEST',92.43697478991596,False,True
"MEGASTROIINVEST, OOO",30613,30613,MEGASTROYINVEST LTD,93.33333333333333,True,False
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU CHECHENSKIE MINERALNYE VODY,30614,35261,OBSHCHESTVO S OGRANICHENNOI OTVESTVENNOSTYU ITERANET,80.64516129032258,False,True
"CHECHENSKIE MINERALNYE VODY, OOO",30614,30614,CHECHEN MINERAL WATERS LTD,65.3061224489796,True,False
DONGMEI GROUP,30618,33940,GENI GROUP,78.26086956521739,False,True
AL-MUSTAFA UNIVERSITY,30625,13152,MALEK ASHTAR UNIVERSITY,73.17073170731707,False,True
BELARUSIAN CENTRAL ELECTION COMMISSION,30627,30627,CENTRAL ELECTION COMMISSION OF THE REPUBLIC OF BELARUS,85.36585365853658,True,False
CEC BELARUS,30627,32676,NOC OF THE REPUBLIC OF BELARUS,70.96774193548387,False,True
TSENTRALNAYA KAMISIYA RESPUBLIKI BELARUS PA VYBARAKH I PRAVYADZENNI RESPUBLIKANSKIKH REFERENDUMAU,30627,30627,TSENTRALNAYA KOMISSIYA RESPUBLIKI BELARUS PO VYBORAM I PROVEDENIYU RESPUBLIKANSKIKH REFERENDUMOV,88.08290155440415,True,False
TSENTRALNAYA KOMISSIYA RESPUBLIKI BELARUS PO VYBORAM I PROVEDENIYU RESPUBLIKANSKIKH REFERENDUMOV,30627,30627,TSENTRALNAYA KAMISIYA RESPUBLIKI BELARUS PA VYBARAKH I PRAVYADZENNI RESPUBLIKANSKIKH REFERENDUMAU,88.08290155440415,True,False
CENTRAL COMMISSION OF THE REPUBLIC OF BELARUS ON ELECTIONS AND HOLDING REPUBLICAN REFERENDA,30627,30627,CENTRAL ELECTION COMMISSION OF THE REPUBLIC OF BELARUS,72.72727272727273,True,False
KAVE COFFEE S A,30629,30629,KAVE COFFEE S.A.,84.61538461538461,True,False
FINCIMEX,30630,16637,FINCA LOS TRES REYES,35.71428571428571,False,True
GAESA,30631,,,0.0,False,False
DONGHAI INTERNATIONAL SHIP,30642,30642,DONGHAI INTERNATIONAL SHIP MANAGEMENT LTD,82.53968253968253,True,False
DONGHAI INTERNATIONAL SHIP MANAGEMENT LIMITED,30642,30642,DONGHAI INTERNATIONAL SHIP,82.53968253968253,True,False
SARAYA AL-MOKHTAR,30650,30650,SARAYA AL-MUKHTAR,92.85714285714286,True,False
AL-MUKHTAR BRIGADES,30650,17289,AL-MUAJIRIN BRIGADE,75.0,False,True
AL-MUKHTAR COMPANIES,30650,35765,HTOO GROUP OF COMPANIES,70.27027027027026,False,True
BAHRAINI ISLAMIC RESISTANCE AL-MUKHTAR COMPANIES,30650,30650,BAHRAINI ISLAMIC RESISTANCE,75.0,True,False
BAHRAINI ISLAMIC RESISTANCE,30650,30650,BAHRAINI ISLAMIC RESISTANCE AL-MUKHTAR COMPANIES,75.0,True,False
AL-MUQAWAMA AL-ISLAMIYYA AL-BAHRANIA,30650,4695,HARAKAT AL-MUQAWAMA AL-ISLAMIYA,84.61538461538461,False,True
"AL-AMER FOR CONCRETE, BLOCK AND TILE MANUFACTURING LLC",30664,30664,AL-AMER FOR MANUFACTURE OF CONCRETE AND FLAGSTONE,68.49315068493152,True,False
"AL-AMER FOR MANUFACTURE OF CONCRETE, FLAGSTONE, LIMITED LIABILITY",30664,30664,AL-AMER FOR MANUFACTURE OF CONCRETE AND FLAGSTONE,87.5,True,False
AL-AMER PLASTIC INDUSTRY LLC,30665,30665,AL-AMER FOR MANUFACTURE OF PLASTIC,75.55555555555556,True,False
ALAMER FOR MANUFACTURE OF PLASTIC LIMITED LIABILITY,30665,30665,AL-AMER FOR MANUFACTURE OF PLASTIC,80.0,True,False
ALLAYTH ALZAHABE,30666,4697,ANSAR ALLAH,59.25925925925925,False,True
GOLDEN LAITH FREIGHT FORWARD SERVICES,30666,56380,GOLDEN ARGO MARINE SERVICES CO,68.75,False,True
GOLDEN LEIH TRANSPORTATION & SHIPMENT SERVICES L.L.C.,30666,30666,GOLDEN LEITH FOR TRANSPORTATION AND SHIPPING SERVICES,92.13483146067416,True,False
GOLDEN LEIH TRANSPORTATION AND SHIPMENT SERVICES L.L.C.,30666,30666,GOLDEN LEITH FOR TRANSPORTATION AND SHIPPING SERVICES,92.13483146067416,True,False
GOLDEN LEITH FOR TRANSPORTATION AND SHIPPING SERVICES,30666,30666,GOLDEN LEIH TRANSPORTATION & SHIPMENT SERVICES L.L.C.,92.13483146067416,True,False
AL-AMER DEVELOPMENT & REAL ESTATE INVESTMENT,30667,30667,AL-AMER REAL ESTATE DEVELOPMENT AND INVESTMENT LLC,100.0,True,False
AL-AMER DEVELOPMENT AND REAL ESTATE INVESTMENT COMPANY,30667,30667,AL-AMER REAL ESTATE DEVELOPMENT AND INVESTMENT LLC,100.0,True,False
AL-AMER REAL ESTATE DEVELOPMENT AND INVESTMENT LLC,30667,30667,AL-AMER DEVELOPMENT & REAL ESTATE INVESTMENT,100.0,True,False
GOOD LAND INTERNATIONAL COMPANY FOR THE IMPORTING AND EXPORTING OF VEGETABLES AND FRUIT,30668,28574,MOBILE ZONE INTERNATIONAL IMPORT-EXPORT S.R.L.,62.62626262626263,False,True
GOOD LAND INTERNATIONAL COMPANY,30668,25144,LAMA FOODS INTERNATIONAL S.A.R.L.,85.1063829787234,False,True
GOOD LAND LIMITED LIABILITY COMPANY,30668,46652,LIMITED LIABILITY COMPANY GAAN CORPORATION,78.78787878787878,False,True
ARD AL-KHAIR INTERNATIONAL COMPANY,30668,30668,ARD AL-KHER INTERNATIONAL COMPANY,93.33333333333333,True,False
ARD AL-KHER INTERNATIONAL COMPANY,30668,30668,ARD AL-KHAIR INTERNATIONAL COMPANY,93.33333333333333,True,False
ALFA SPETZNAZ,30702,34702,ALFA-LIZING OOO,58.33333333333333,False,True
KGB ALFA,30702,34682,ALFA-BANK,70.58823529411764,False,True
FEDERAL STATE BUDGETARY ESTABLISHMENT 27 SCIENTIFIC CENTER OF THE MINISTRY OF DEFENSE OF THE RUSSIAN FEDERATION,30722,30724,FEDERAL STATE BUDGETARY ESTABLISHMENT 33 CENTRAL SCIENTIFIC RESEARCH TEST INSTITUTE OF THE MINISTRY OF DEFENSE OF THE RUSSIAN FEDERATION,85.44600938967136,False,True
GOSNIIOKHT,30723,50250,FKP GOSNIIKHP,69.56521739130434,False,True
FEDERAL STATE BUDGETARY ESTABLISHMENT 33 CENTRAL SCIENTIFIC RESEARCH TEST INSTITUTE OF THE MINISTRY OF DEFENSE OF THE RUSSIAN FEDERATION,30724,30722,FEDERAL STATE BUDGETARY ESTABLISHMENT 27 SCIENTIFIC CENTER OF THE MINISTRY OF DEFENSE OF THE RUSSIAN FEDERATION,85.44600938967136,False,True
KHAZAR STEEL ROLLING,30751,30751,KHAZAR STEEL CO.,75.0,True,False
ZOBE AHAN PASARGAD INDUSTRY COMPLEX COMPANY,30752,30752,PASARGAD STEEL ZOB INDUSTRIAL COMPLEX,77.77777777777779,True,False
PASARGAD STEEL ZOB INDUSTRIAL COMPLEX,30752,30752,ZOBE AHAN PASARGAD INDUSTRY COMPLEX COMPANY,77.77777777777779,True,False
VIAN STEEL MELTING AND CASTING COMPANY,30753,30753,VIAN STEEL COMPLEX,63.63636363636363,True,False
"KAIFENG CARBON CO., LTD. CHINA PINGMEI SHENMA GROUP",30754,30754,"KAIFENG PINGMEI NEW CARBON MATERIALS TECHNOLOGY CO., LTD.",56.81818181818181,True,False
"KAIFENG PINGMEI XINXINGTAN MATERIAL TECHNOLOGY CO., LTD.",30754,30754,"KAIFENG PINGMEI NEW CARBON MATERIALS TECHNOLOGY CO., LTD.",75.26881720430107,True,False
FOULAD YAZD,30755,34986,AL FOULK TRADING CO. L.L.C,58.33333333333333,False,True
WEST ALBORZ STEEL CO.,30756,30756,WEST ALBORZ STEEL COMPLEX,80.95238095238095,True,False
SHAHIN BONAB STEEL COMPLEX,30758,30758,BONAB STEEL INDUSTRY COMPLEX,81.4814814814815,True,False
MOJTAME FOULAD SHAHIN BONAB,30758,10410,BONYAD-E SHAHID,61.904761904761905,False,True
FERRO GILAN COMPLEX,30759,30753,VIAN STEEL COMPLEX,70.27027027027026,False,True
SIRJAN IRANIAN STEEL CO,30760,28295,IRANIAN GHADIR IRON AND STEEL CO.,75.55555555555556,False,True
ZARAND IRANIAN STEEL CO,30761,30760,SIRJAN IRANIAN STEEL CO,65.0,False,True
LIMITED LIABILITY COMPANY KVT-RUS,30822,49956,LIMITED LIABILITY COMPANY KB RUS,90.9090909090909,False,True
"KVT-RUS, OOO",30822,,,0.0,False,False
KBT-RUS,30822,,,0.0,False,False
KVT-RUS LLC,30822,,,0.0,False,False
ASTAN QODS RAZAVI,30842,30842,ASTAN QUDS RAZAVI,94.11764705882352,True,False
RAZAVI BROKERAGE HOUSE,30847,30847,RAZAVI BROKERAGE FIRM,79.06976744186046,True,False
RAZAVI OIL AND GAS SECURITY CO.,30849,44140,LIMITED LIABILITY COMPANY PRIVATE SECURITY ORGANIZATION LEGAT,66.66666666666667,False,True
FAVA RAZAVI,30852,30842,ASTAN QODS RAZAVI,64.28571428571428,False,True
MOFID RAAHBAR AUDITING INSTITUTION,30854,30854,MOFIDRAHBAR AUDIT FIRM,67.85714285714286,True,False
MOBIN IRAN ELECTRONICS DEVELOPMENT COMPANY,30874,30874,IRAN MOBIN ELECTRONIC DEVELOPMENT COMPANY,98.50746268656717,True,False
BEGEMOT MEDIA,30881,53997,MEDIA LEND,60.86956521739131,False,True
JSC DSZHD BTYA,30922,,,0.0,False,False
AKTSIONERNOE OBSHCHESTVO DIREKTSIYA PO STROITEL'STVU ZHELEZNOY DOROGI BERKAKIT-TOMMOT-YAKUTSK,30922,49215,AKTSIONERNOE OBSHCHESTVO KORPORATSIYA MORSKOGO PRIBOROSTROENIYA,61.53846153846154,False,True
OPEN JOINT-STOCK COMPANY THE BERKAKIT-TOMMOT-YAKUTSK RAILWAY LINE'S CONSTRUCTION DIRECTORATE,30922,30922,JOINT-STOCK COMPANY THE BERKAKIT-TOMMOT-YAKUTSK RAILWAY LINE'S CONSTRUCTION DIRECTORATE,96.7741935483871,True,False
ACCENTURE BUILDING MATERIALS TRADING LLC,30971,30971,ACCENTURE BUILDING MATERIALS,87.5,True,False
MINISTERIO DEL INTERIOR,30976,30976,MINISTRY OF INTERIOR OF CUBA,78.04878048780488,True,False
"CITY PLAZA, S.A. DE C.V.",31005,28535,CITY PHARMA SARL,66.66666666666667,False,True
SHANGHAI MOXING CULTURAL MEDIA CO LTD,31042,51386,SHANGHAI FUTURE SHIP MGMT CO,61.81818181818181,False,True
"MYANMAR RUBY ENTERPRISE GEMS & JEWELLERY CO., LTD.",31135,31135,MYANMAR RUBY ENTERPRISE,75.40983606557377,True,False
MYANMAR RUBY ENTERPRISE GEMS & JEWELLERY COMPANY LIMITED,31135,31135,MYANMAR RUBY ENTERPRISE,75.40983606557377,True,False
"MYANMAR RUBY ENTERPRISE GEMS AND JEWELLERY CO., LTD.",31135,31135,MYANMAR RUBY ENTERPRISE,75.40983606557377,True,False
MYANMAR RUBY ENTERPRISE GEMS AND JEWELLERY COMPANY LIMITED,31135,31135,MYANMAR RUBY ENTERPRISE,75.40983606557377,True,False
"MYANMAR IMPERIAL JADE GEMS & JEWELLERY CO., LTD.",31136,31136,"MYANMAR IMPERIAL JADE CO., LTD.",73.6842105263158,True,False
MYANMAR IMPERIAL JADE GEMS & JEWELLERY COMPANY LIMITED,31136,31136,"MYANMAR IMPERIAL JADE CO., LTD.",73.6842105263158,True,False
"MYANMAR IMPERIAL JADE GEMS AND JEWELLERY CO., LTD.",31136,31136,"MYANMAR IMPERIAL JADE CO., LTD.",73.6842105263158,True,False
MYANMAR IMPERIAL JADE GEMS AND JEWELLERY COMPANY LIMITED,31136,31136,"MYANMAR IMPERIAL JADE CO., LTD.",73.6842105263158,True,False
CANCRI GEMS & JEWELLERY COMPANY LIMITED,31138,52098,FIZA GOLD AND DIAMOND JEWELLERY L.L.C,62.5,False,True
PHU SHA STAR,31138,41189,STAR SAPPHIRE GROUP PTE. LTD.,58.06451612903225,False,True
CANCRI GEMS AND JEWELLERY COMPANY LIMITED,31138,52098,FIZA GOLD AND DIAMOND JEWELLERY L.L.C,62.5,False,True
"CANCRI GEMS AND JEWELLERY CO., LTD.",31138,52098,FIZA GOLD AND DIAMOND JEWELLERY L.L.C,62.5,False,True
"INFOROS INFORMATION AGENCY, CO, LTD.",31170,31170,NEWS AGENCY INFOROS,71.11111111111111,True,False
NEWS AGENCY INFOROS,31170,45049,FARS NEWS AGENCY,85.71428571428572,False,True
SAUDI RAPID INTERVENTION GROUP,31191,31191,RAPID INTERVENTION FORCE,74.07407407407408,True,False
FIRQAT EL-NEMR,31191,44623,FIRQA AL-HAMZA,63.63636363636363,False,True
SOUTH FRONT,31212,48709,NORTH SOUTH CARGO,71.42857142857143,False,True
SOUTHFRONT: ANALYSIS & INTELLIGENCE,31212,26953,ZEPHYR INTELLIGENCE RESEARCH AND ANALYSIS BUREAU,65.78947368421053,False,True
UNIJET,31299,,,0.0,False,False
A AND M MAHAR COMPANY LIMITED,31332,12927,MAHAN AIR CO.,66.66666666666667,False,True
YANGON GALLERY,31351,11308,YANGON AIRWAYS,71.42857142857143,False,True
7TH SENSE CREATION,31353,48963,CREATIVE PYTHON,48.484848484848484,False,True
ISLAMIC STATE - MOZAMBIQUE,31372,31372,ISLAMIC STATE OF IRAQ AND SYRIA - MOZAMBIQUE,81.35593220338984,True,False
ANSAR AL-SUNNA,31372,7472,ANSAR AL-SUNNA ARMY,81.4814814814815,True,False
AHL AL-SUNNA WA AL-JAMAA,31372,19949,JAMA'AT DA'WA AL-SUNNAT,78.94736842105263,False,True
AL-SHABAAB IN MOZAMBIQUE,31372,10761,HIZBUL SHABAAB,68.57142857142857,False,True
ISLAMIC STATE CENTRAL AFRICA PROVINCE,31372,23845,ISLAMIC STATE WEST AFRICA PROVINCE,81.69014084507043,False,True
WILAYAH CENTRAL AFRICA,31372,16696,WILAYAT CENTRAL AFRICA,95.45454545454545,True,False
ANSAAR KALIMAT ALLAH,31372,4697,ANSAR ALLAH,70.96774193548387,False,True
"PASIT, AO",31412,31412,AKTSIONERNOE OBSHCHESTVO PASIT,42.10526315789473,True,False
"NEOBIT, OOO",31414,31414,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU NEOBIT,21.052631578947366,True,False
FGANU NII SPECVUZAVTOMATIKA,31415,41020,AMT-SPECAVIA,51.28205128205128,False,True
ERA MILITARY INNOVATION TECHNOPOLIS,31452,45829,CHINA TALY AVIATION TECHNOLOGIES CORP.,65.67164179104478,False,True
FGAU VIT ERA,31452,,,0.0,False,False
JSC POSITIVE TECHNOLOGIES,31455,40914,PSV TECHNOLOGIES LLC,86.48648648648648,False,True
"POZITIV TEKNOLODZHIZ, AO",31455,31455,AKTSIONERNOE OBSHCHESTVO POZITIV TEKNOLODZHIZ,67.64705882352942,True,False
MYANMAR ECONOMIC CORPORATION,31516,31517,MYANMAR ECONOMIC HOLDING LIMITED,80.0,False,True
MYANMAR ECONOMIC HOLDING LIMITED,31517,31517,MYANMA ECONOMIC HOLDINGS PUBLIC COMPANY LIMITED,83.63636363636364,True,False
FKU SIZO-1 UFSIN OF RUSSIA FOR THE REPUBLIC OF CRIMEA AND SEVASTOPOL,31572,18715,SUBSIDIARY BANK SBERBANK OF RUSSIA PUBLIC JOINT STOCK COMPANY,56.00000000000001,False,True
SIMFEROPOL REMAND PRISON,31572,31572,DETENTION CENTER NO 1 IN SIMFEROPOL,57.6271186440678,True,False
DETENTION CENTER NO 1 IN SIMFEROPOL,31572,31572,SIMFEROPOL REMAND PRISON,57.6271186440678,True,False
SIMFEROPOL SIZO,31572,31572,SIMFEROPOL REMAND PRISON,51.28205128205128,True,False
LENPROMTRANSPROYEKT JOINT-STOCK COMPANY,31576,41025,JOINT STOCK COMPANY LENMORNIIPROEKT,82.75862068965517,False,True
LENPROMTRANSPROEKT CJSC,31576,31576,LENPROMTRANSPROYEKT,97.2972972972973,True,False
"AST, AO",31611,,,0.0,False,False
MYANMAR GEMS ENTERPRISE,31651,31651,MYANMA GEMS ENTERPRISE,97.77777777777777,True,False
MYANMAR GEMS CORPORATION,31651,31516,MYANMAR ECONOMIC CORPORATION LIMITED,71.42857142857143,False,True
UVD OF THE BREST OBLAST EXECUTIVE COMMITTEE,31675,31675,DEPARTMENT OF INTERNAL AFFAIRS OF BREST OBLAST EXECUTIVE COMMITTEE,66.66666666666667,True,False
BRESTOBLISPOLKOM UVD,31675,31675,BRESTOBLISPOLKOM DEPARTMENT OF INTERNAL AFFAIRS,56.25,True,False
BRESTOBLISPOLKOM DEPARTMENT OF INTERNAL AFFAIRS,31675,31675,DEPARTMENT OF INTERNAL AFFAIRS OF BREST OBLAST EXECUTIVE COMMITTEE,67.3076923076923,True,False
DEPARTMENT OF INTERNAL AFFAIRS OF BREST OBLAST EXECUTIVE COMMITTEE,31675,31675,DIRECTORATE OF INTERNAL AFFAIRS OF THE BREST OBLAST EXECUTIVE COMMITTEE,90.9090909090909,True,False
AKRESTSINA,31677,31677,AKRESTSINA JAIL,80.0,True,False
AKRESTSINA JAIL,31677,31677,AKRESCINA JAIL,89.65517241379311,True,False
OKRESTINA STREET DETENTION FACILITY,31677,47752,DUNAY PROBABLE NAVAL MISSILE FACILITY,52.77777777777778,False,True
OKRESTINA,31677,31677,OKRESTINA STREET DETENTION FACILITY,40.90909090909091,True,False
CENTRE FOR ISOLATION OF OFFENDERS OF THE CHIEF DIRECTORATE OF THE INTERIOR OF MINSK EXECUTIVE COMMITTEE,31677,30546,MAIN INTERNAL AFFAIRS DIRECTORATE OF THE MINSK CITY EXECUTIVE COMMITTEE,72.72727272727273,False,True
AKRESCINA JAIL,31677,31677,AKRESTSINA JAIL,89.65517241379311,True,False
INSTITUTION CENTER FOR THE ISOLATION OF LAWBREAKERS OF THE MAIN INTERNAL AFFAIRS DIRECTORATE OF THE MINSK CITY EXECUTIVE COMMITTEE,31677,30546,MAIN INTERNAL AFFAIRS DIRECTORATE OF THE MINSK CITY EXECUTIVE COMMITTEE,75.7396449704142,False,True
CENTER FOR THE ISOLATION OF LAWBREAKERS OF THE MINSK GUVD,31677,48644,JOINT STOCK COMPANY DESIGN CENTER FARVATER,60.273972602739725,False,True
TSENTR IZALYATSYI PRAVANARUSHALNIKAU HUUS MINHARVYKANKAMA,31677,31677,TSENTR IZOLYATSII PRAVONARUSHITELEI GUVD MINGORISPOLKOMA,67.25663716814158,True,False
TSENTR IZOLYATSII PRAVONARUSHITELEI GUVD MINGORISPOLKOMA,31677,31677,TSENTR IZALYATSYI PRAVANARUSHALNIKAU HUUS MINHARVYKANKAMA,67.25663716814158,True,False
UCHREZHDENIYE TSENTR IZOLYATSII PRAVONARUSHITELEI GLAVNOVO UPRAVLENIYA VNUTRENNIKH DEL MINSKOVO GORODSKOVO ISPOLNITELNOVO KOMITETA,31677,31677,USTANOVA TSENTR IZALYATSYI PRAVANARUSHALNIKAU HALOUNAHA UPRAULENIYA UNUTRANYKH SPRAU MINSKAHA GARADSKOHA VYKANAUCHAHA KAMITETA,59.523809523809526,True,False
USTANOVA TSENTR IZALYATSYI PRAVANARUSHALNIKAU HALOUNAHA UPRAULENIYA UNUTRANYKH SPRAU MINSKAHA GARADSKOHA VYKANAUCHAHA KAMITETA,31677,31677,UCHREZHDENIYE TSENTR IZOLYATSII PRAVONARUSHITELEI GLAVNOVO UPRAVLENIYA VNUTRENNIKH DEL MINSKOVO GORODSKOVO ISPOLNITELNOVO KOMITETA,59.523809523809526,True,False
INTERNAL TROOPS OF THE MINISTRY OF INTERNAL AFFAIRS,31678,31678,INTERNAL TROOPS OF THE MINISTRY OF INTERNAL AFFAIRS OF THE REPUBLIC OF BELARUS,82.82828282828282,True,False
MYANMAR TIMBER ENTERPRISE,31691,31691,MYANMA TIMBER ENTERPRISE,97.95918367346938,True,False
STATE TIMBER BOARD,31691,7825,UNITED WA STATE ARMY,57.89473684210527,False,True
TIMBER CORPORATION,31691,31691,STATE TIMBER BOARD,50.0,True,False
GUBOPIK,31851,,,0.0,False,False
SAMARA THERMAL POWER FDN JSC,31914,31914,JOINT STOCK COMPANY SAMARA THERMAL POWER FOUNDATION,71.64179104477613,True,False
SAMARSKIY TEPLOENERGETICHESKIY IMUSHCHESTVENNIY FOND,31914,36376,FOND PERSPEKTIVNYKH ISSLEDOVANIY,47.61904761904761,False,True
JOINT STOCK COMPANY SAMARA THERMAL POWER FOUNDATION,31914,31914,SAMARA THERMAL POWER FDN JSC,71.64179104477613,True,False
SAMARA HEAT AND POWER PROPERTY FUND,31914,31914,SAMARA HEAT AND ENERGY PROPERTY FUND,79.36507936507937,True,False
NEW EUROPEAN PIPELINE AG,31926,46810,EUROPEAN TECHNICAL TRADING,59.57446808510638,False,True
MORTRANSSERVIS OOO,31928,31928,LLC MORTRANSERVIS,96.2962962962963,True,False
LLC MORTRANSERVIS,31928,31928,MORTRANSSERVIS OOO,96.2962962962963,True,False
MORTRANSSERVICE LLC MOSCOW,31928,31928,MORTRANSSERVIS OOO,77.77777777777779,True,False
MORSPASSLUZHBA,31929,31929,MORSPAS,66.66666666666667,True,False
MORSPAS,31929,31929,MORSPASSLUZHBA,66.66666666666667,True,False
"FEDERAL BUDGETARY STATE MARINE EMERGENCY SALVAGE, RESCUE AND POLLUTION PREVENTION COORDINATION SERVICE OF THE RUSSIAN FEDERATION",31929,48849,FEDERAL STATE BUDGETARY INSTITUTION 48TH CENTRAL SCIENTIFIC AND RESEARCH INSTITUTE OF THE MINISTRY OF DEFENSE OF THE RUSSIAN FEDERATION,63.47826086956522,False,True
STATE ADMINISTRATION COUNCIL,31937,31937,STATE ADMINISTRATIVE COUNCIL,92.85714285714286,True,False
PROFESIONALEN BASKETBOLEN KLUB TSSKA 48 AD,32008,32008,PROFESSIONAL BASKETBALL CLUB-CSKA-48 AD,74.07407407407408,True,False
PROFESSIONAL BASKETBALL CLUB-CSKA-48 AD,32008,32008,PROFESIONALEN BASKETBOLEN KLUB TSSKA 48 AD,74.07407407407408,True,False
VABO 2005 EOOD,32012,32114,VABO 2008 EOOD,92.85714285714286,False,True
EUROBET LTD.,32016,32016,EUROBET OOD,77.77777777777779,True,False
REX LOTTO AD,32019,32125,LOTTERY BG LTD.,54.54545454545454,False,True
EUROSADRUZHIE LTD.,32025,32025,EUROSUDRUZHIE LTD.,92.3076923076923,True,False
EUROSUDRUZHIE LTD.,32025,32025,EUROSADRUZHIE LTD.,92.3076923076923,True,False
EVROSADRUZHIE OOD,32025,23564,EVRO POLIS LTD.,44.44444444444444,False,True
NUMERICAL GAMES LTD.,32026,32026,NUMERICAL GAMES OOD,88.23529411764706,True,False
LOTTERY DISTRIBUTIONS LTD,32027,32027,LOTTERY DISTRIBUTIONS OOD,91.30434782608697,True,False
NATIONAL LOTTERIES LTD.,32029,32032,NATIONAL LOTTARY,82.35294117647058,False,True
NATIONAL LOTTARY,32032,32032,NATIONAL LOTTERY AD,85.71428571428572,True,False
MOSTSTROY EAST AD,32035,32035,MOSTSTROY IZTOK AD,80.0,True,False
DEKART OOD,32037,,,0.0,False,False
MELIORA AKADEMIKA,32038,32038,MELIORA ACADEMICA EOOD,76.92307692307692,True,False
ML BILD EAD,32040,37221,OOO BILDING MENEDZHMENT,53.333333333333336,False,True
INTRUST EAD,32064,51437,AO REGISTRATOR INTRAKO,48.484848484848484,False,True
INTTRAFFIC EOOD,32075,32075,INTTRAFIK EOOD,89.65517241379311,True,False
VERTEX IMOTI EOOD,32115,32115,VERTEX PROPERTIES EOOD,76.92307692307692,True,False
EUROBET - ROMANIA EOOD,32118,32118,EVROBET - RUMANIA EOOD,90.0,True,False
VA BO KAMPANI EOOD,32120,32120,VA BO COMPANY EOOD,71.42857142857143,True,False
VABO 2012,32123,32124,VABO 2017 LTD.,88.88888888888889,False,True
VABO 2017 LTD.,32124,32123,VABO 2012,88.88888888888889,False,True
LOTTERY BG LTD.,32125,32125,LOTTERY BG OOD,83.33333333333334,True,False
EUROGROUP ENGINEERING AD,32127,32127,EUROGROUP ENGINEERING EAD,97.95918367346938,True,False
EUROFOOTBALL LTD,32155,32155,EUROFOOTBALL OOD,85.71428571428572,True,False
SUWAYD AND SONS MONEY EXCHANGE,32179,32179,SWAID AND SONS FOR EXCHANGE CO.,80.0,True,False
BELARUSIAN STATE SECURITY COMMITTEE,32275,32275,STATE SECURITY COMMITTEE OF THE REPUBLIC OF BELARUS,84.21052631578947,True,False
BELARUSIAN KGB,32275,32676,NOK BELARUSI,76.92307692307692,False,True
KOMITET GOSUDARSTVENNOI BEZOPASNOSTI RESPUBLIKI BELARUS,32275,32275,KAMITET DZYARZHAUNAI BIASPEKI RESPUBLIKI BELARUS,69.90291262135922,True,False
KAMITET DZYARZHAUNAI BIASPEKI RESPUBLIKI BELARUS,32275,32275,KOMITET GOSUDARSTVENNOI BEZOPASNOSTI RESPUBLIKI BELARUS,69.90291262135922,True,False
SEDNAYA PRISON,32356,32356,SAYDNAYA PRISON,89.65517241379311,True,False
SAYDNAYA PRISON,32356,32356,SEDNAYA PRISON,89.65517241379311,True,False
SAIDNAYA MILITARY PRISON,32356,32356,SAYDNAYA MILITARY PRISON,95.83333333333334,True,False
